measurement_index,measurement_time,measurement_type,data_index,F1,F2,F3,F4,F5,F6,F7,F8
121,2025-10-05 18:03:36,UV Only,4,0,0,0,0,0,0,0,0
121,2025-10-05 18:03:36,LED+UV,0,31,41,31,25,15,14,15,9
121,2025-10-05 18:03:36,LED+UV,1,32,41,31,26,15,15,15,9
121,2025-10-05 18:03:36,LED+UV,2,32,41,31,26,15,15,15,9
121,2025-10-05 18:03:36,LED+UV,3,32,41,31,26,15,15,15,9
121,2025-10-05 18:03:36,LED+UV,4,0,0,0,0,0,0,0,0
122,2025-10-05 18:04:36,LED Only,0,0,0,0,0,0,0,0,0
122,2025-10-05 18:04:36,LED Only,1,0,0,0,0,0,0,0,0
122,2025-10-05 18:04:36,LED Only,2,0,0,0,0,0,0,0,0
122,2025-10-05 18:04:36,LED Only,3,7,46,25,50,81,80,64,37
122,2025-10-05 18:04:36,LED Only,4,7,45,25,50,81,80,64,37
122,2025-10-05 18:04:36,UV Only,0,7,45,25,49,81,80,64,37
122,2025-10-05 18:04:36,UV Only,1,7,45,25,49,81,80,64,37
122,2025-10-05 18:04:36,UV Only,2,7,45,25,49,81,80,64,37
122,2025-10-05 18:04:36,UV Only,3,7,45,25,49,81,80,64,37
122,2025-10-05 18:04:36,UV Only,4,7,45,25,49,81,80,64,37
122,2025-10-05 18:04:36,LED+UV,0,0,0,0,0,0,0,0,0
122,2025-10-05 18:04:36,LED+UV,1,31,41,30,25,16,15,16,9
122,2025-10-05 18:04:36,LED+UV,2,31,41,30,25,16,15,16,9
122,2025-10-05 18:04:36,LED+UV,3,31,41,30,25,16,15,16,9
122,2025-10-05 18:04:36,LED+UV,4,32,41,31,25,15,14,15,9
123,2025-10-05 18:24:28,LED Only,0,0,0,0,0,0,0,0,0
123,2025-10-05 18:24:28,LED Only,1,0,0,0,0,0,0,0,0
123,2025-10-05 18:24:28,LED Only,2,0,0,0,0,0,0,0,0
123,2025-10-05 18:24:28,LED Only,3,7,46,25,50,81,80,64,37
123,2025-10-05 18:24:28,LED Only,4,7,45,25,50,81,80,64,37
123,2025-10-05 18:24:28,UV Only,0,33,42,32,25,16,15,16,9
123,2025-10-05 18:24:28,UV Only,1,33,42,32,25,16,15,16,9
123,2025-10-05 18:24:28,UV Only,2,33,42,32,25,16,15,16,9
123,2025-10-05 18:24:28,UV Only,3,33,42,31,26,16,15,16,9
123,2025-10-05 18:24:28,UV Only,4,33,42,31,26,16,15,16,9
123,2025-10-05 18:24:28,LED+UV,0,33,42,31,26,15,14,16,9
123,2025-10-05 18:24:28,LED+UV,1,33,42,31,26,15,14,16,9
123,2025-10-05 18:24:28,LED+UV,2,0,0,0,0,0,0,0,0
123,2025-10-05 18:24:28,LED+UV,3,0,0,0,0,0,0,0,0
123,2025-10-05 18:24:28,LED+UV,4,0,0,0,0,0,0,0,0
124,2025-10-05 18:25:35,LED Only,0,0,0,0,0,0,0,0,0
124,2025-10-05 18:25:35,LED Only,1,0,0,0,0,0,0,0,0
124,2025-10-05 18:25:35,LED Only,2,6,45,25,49,79,78,62,35
124,2025-10-05 18:25:35,LED Only,3,6,44,25,49,79,78,62,35
124,2025-10-05 18:25:35,LED Only,4,6,44,25,49,79,78,62,35
124,2025-10-05 18:25:35,UV Only,0,7,45,25,49,79,78,62,35
124,2025-10-05 18:25:35,UV Only,1,7,45,25,49,79,78,62,35
124,2025-10-05 18:25:35,UV Only,2,0,0,0,0,0,0,0,0
124,2025-10-05 18:25:35,UV Only,3,0,0,0,0,0,0,0,0
124,2025-10-05 18:25:35,UV Only,4,0,0,0,0,0,0,0,0
124,2025-10-05 18:25:35,LED+UV,0,32,41,31,26,16,15,16,9
124,2025-10-05 18:25:35,LED+UV,1,30,40,29,25,15,14,15,9
124,2025-10-05 18:25:35,LED+UV,2,30,40,29,25,15,14,15,9
124,2025-10-05 18:25:35,LED+UV,3,30,40,29,25,15,14,15,9
124,2025-10-05 18:25:35,LED+UV,4,32,41,31,26,16,15,16,9
125,2025-10-05 18:26:36,LED Only,0,0,0,0,0,0,0,0,0
125,2025-10-05 18:26:36,LED Only,1,6,45,25,49,79,78,62,35
125,2025-10-05 18:26:36,LED Only,2,7,44,25,49,79,78,62,35
125,2025-10-05 18:26:36,LED Only,3,6,45,25,49,79,78,62,35
125,2025-10-05 18:26:36,LED Only,4,7,45,25,49,79,78,62,35
125,2025-10-05 18:26:36,UV Only,0,6,45,25,49,79,78,62,35
125,2025-10-05 18:26:36,UV Only,1,6,45,25,49,79,78,62,35
125,2025-10-05 18:26:36,UV Only,2,0,0,0,0,0,0,0,0
125,2025-10-05 18:26:36,UV Only,3,0,0,0,0,0,0,0,0
125,2025-10-05 18:26:36,UV Only,4,0,0,0,0,0,0,0,0
125,2025-10-05 18:26:36,LED+UV,0,30,40,29,25,15,14,15,9
125,2025-10-05 18:26:36,LED+UV,1,30,40,29,25,15,14,15,9
125,2025-10-05 18:26:36,LED+UV,2,30,40,29,25,15,14,15,9
125,2025-10-05 18:26:36,LED+UV,3,0,0,0,0,0,0,0,0
125,2025-10-05 18:26:36,LED+UV,4,0,0,0,0,0,0,0,0
126,2025-10-05 18:27:36,LED Only,0,0,0,0,0,0,0,0,0
126,2025-10-05 18:27:36,LED Only,1,0,0,0,0,0,0,0,0
126,2025-10-05 18:27:36,LED Only,2,6,46,25,49,79,78,62,35
126,2025-10-05 18:27:36,LED Only,3,6,45,25,49,79,78,62,35
126,2025-10-05 18:27:36,LED Only,4,6,45,25,49,79,78,62,35
126,2025-10-05 18:27:36,UV Only,0,7,46,25,49,79,78,62,35
126,2025-10-05 18:27:36,UV Only,1,7,46,25,49,79,78,62,35
126,2025-10-05 18:27:36,UV Only,2,0,0,0,0,0,0,0,0
126,2025-10-05 18:27:36,UV Only,3,0,0,0,0,0,0,0,0
126,2025-10-05 18:27:36,UV Only,4,0,0,0,0,0,0,0,0
126,2025-10-05 18:27:36,LED+UV,0,30,39,29,24,15,14,15,9
126,2025-10-05 18:27:36,LED+UV,1,32,41,31,25,15,14,15,9
126,2025-10-05 18:27:36,LED+UV,2,32,41,31,25,15,14,15,9
126,2025-10-05 18:27:36,LED+UV,3,32,41,31,25,15,14,15,9
126,2025-10-05 18:27:36,LED+UV,4,0,0,0,0,0,0,0,0
127,2025-10-05 18:28:35,LED Only,0,0,0,0,0,0,0,0,0
127,2025-10-05 18:28:35,LED Only,1,0,0,0,0,0,0,0,0
127,2025-10-05 18:28:35,LED Only,2,0,0,0,0,0,0,0,0
127,2025-10-05 18:28:35,LED Only,3,0,0,0,0,0,0,0,0
127,2025-10-05 18:28:35,LED Only,4,7,44,25,49,79,78,62,35
127,2025-10-05 18:28:35,UV Only,0,6,45,25,49,79,78,61,35
127,2025-10-05 18:28:35,UV Only,1,6,45,25,49,79,78,61,35
127,2025-10-05 18:28:35,UV Only,2,0,0,0,0,0,0,0,0
127,2025-10-05 18:28:35,UV Only,3,0,0,0,0,0,0,0,0
127,2025-10-05 18:28:35,UV Only,4,0,0,0,0,0,0,0,0
127,2025-10-05 18:28:35,LED+UV,0,0,0,0,0,0,0,0,0
127,2025-10-05 18:28:35,LED+UV,1,0,0,0,0,0,0,0,0
127,2025-10-05 18:28:35,LED+UV,2,0,0,0,0,0,0,0,0
127,2025-10-05 18:28:35,LED+UV,3,0,0,0,0,0,0,0,0
127,2025-10-05 18:28:35,LED+UV,4,31,41,31,25,16,15,16,9
128,2025-10-05 18:29:35,LED Only,0,0,0,0,0,0,0,0,0
128,2025-10-05 18:29:35,LED Only,1,0,0,0,0,0,0,0,0
128,2025-10-05 18:29:35,LED Only,2,7,44,25,49,79,77,61,35
128,2025-10-05 18:29:35,LED Only,3,6,45,25,49,79,77,62,35
128,2025-10-05 18:29:35,LED Only,4,6,45,25,49,79,78,62,35
128,2025-10-05 18:29:35,UV Only,0,6,45,25,49,79,77,61,35
128,2025-10-05 18:29:35,UV Only,1,6,45,25,49,79,77,61,35
128,2025-10-05 18:29:35,UV Only,2,6,45,25,49,79,77,61,35
128,2025-10-05 18:29:35,UV Only,3,0,0,0,0,0,0,0,0
128,2025-10-05 18:29:35,UV Only,4,0,0,0,0,0,0,0,0
128,2025-10-05 18:29:35,LED+UV,0,31,41,31,25,14,14,14,8
128,2025-10-05 18:29:35,LED+UV,1,29,40,29,25,15,14,15,8
128,2025-10-05 18:29:35,LED+UV,2,29,40,29,25,15,14,15,8
128,2025-10-05 18:29:35,LED+UV,3,29,40,29,25,15,14,15,8
128,2025-10-05 18:29:35,LED+UV,4,32,41,31,25,16,15,16,9
129,2025-10-05 18:31:35,LED Only,0,0,0,0,0,0,0,0,0
129,2025-10-05 18:31:35,LED Only,1,0,0,0,0,0,0,0,0
129,2025-10-05 18:31:35,LED Only,2,6,44,25,49,79,77,61,35
129,2025-10-05 18:31:35,LED Only,3,7,44,25,49,79,77,61,35
129,2025-10-05 18:31:35,LED Only,4,6,45,25,49,79,77,61,35
129,2025-10-05 18:31:35,UV Only,0,7,44,25,49,79,77,61,35
129,2025-10-05 18:31:35,UV Only,1,7,44,25,49,79,77,61,35
129,2025-10-05 18:31:35,UV Only,2,7,44,25,49,79,77,61,35
129,2025-10-05 18:31:35,UV Only,3,6,44,25,48,79,77,61,35
129,2025-10-05 18:31:35,UV Only,4,6,44,25,48,79,77,61,35
129,2025-10-05 18:31:35,LED+UV,0,0,0,0,0,0,0,0,0
129,2025-10-05 18:31:35,LED+UV,1,29,38,29,25,16,15,16,9
129,2025-10-05 18:31:35,LED+UV,2,29,38,29,25,16,15,16,9
129,2025-10-05 18:31:35,LED+UV,3,29,38,29,25,16,15,16,9
129,2025-10-05 18:31:35,LED+UV,4,32,41,31,26,16,15,16,9
130,2025-10-05 18:33:36,LED Only,0,0,0,0,0,0,0,0,0
130,2025-10-05 18:33:36,LED Only,1,0,0,0,0,0,0,0,0
130,2025-10-05 18:33:36,LED Only,2,0,0,0,0,0,0,0,0
130,2025-10-05 18:33:36,LED Only,3,0,0,0,0,0,0,0,0
130,2025-10-05 18:33:36,LED Only,4,0,0,0,0,0,0,0,0
130,2025-10-05 18:33:36,UV Only,0,0,0,0,0,0,0,0,0
130,2025-10-05 18:33:36,UV Only,1,0,0,0,0,0,0,0,0
130,2025-10-05 18:33:36,UV Only,2,0,0,0,0,0,0,0,0
130,2025-10-05 18:33:36,UV Only,3,0,0,0,0,0,0,0,0
130,2025-10-05 18:33:36,UV Only,4,0,0,0,0,0,0,0,0
130,2025-10-05 18:33:36,LED+UV,0,30,40,29,25,15,14,15,8
130,2025-10-05 18:33:36,LED+UV,1,30,40,29,25,15,14,15,8
130,2025-10-05 18:33:36,LED+UV,2,30,40,29,25,15,14,15,8
130,2025-10-05 18:33:36,LED+UV,3,32,43,32,27,16,15,16,9
130,2025-10-05 18:33:36,LED+UV,4,32,43,32,27,16,15,16,9
131,2025-10-05 18:34:35,LED Only,0,31,40,30,25,15,14,15,9
131,2025-10-05 18:34:35,LED Only,1,0,0,0,0,0,0,0,0
131,2025-10-05 18:34:35,LED Only,2,6,45,25,49,79,77,61,35
131,2025-10-05 18:34:35,LED Only,3,6,45,25,48,79,77,61,35
131,2025-10-05 18:34:35,LED Only,4,7,44,25,49,79,77,61,35
131,2025-10-05 18:34:35,UV Only,0,6,45,25,48,79,77,61,35
131,2025-10-05 18:34:35,UV Only,1,6,45,25,48,79,77,61,35
131,2025-10-05 18:34:35,UV Only,2,0,0,0,0,0,0,0,0
131,2025-10-05 18:34:35,UV Only,3,0,0,0,0,0,0,0,0
131,2025-10-05 18:34:35,UV Only,4,0,0,0,0,0,0,0,0
131,2025-10-05 18:34:35,LED+UV,0,33,43,32,26,16,15,16,9
131,2025-10-05 18:34:35,LED+UV,1,32,41,31,25,15,14,15,8
131,2025-10-05 18:34:35,LED+UV,2,32,41,31,25,15,14,15,8
131,2025-10-05 18:34:35,LED+UV,3,32,41,31,25,15,14,15,8
131,2025-10-05 18:34:35,LED+UV,4,0,0,0,0,0,0,0,0
132,2025-10-05 18:35:35,LED Only,0,0,0,0,0,0,0,0,0
132,2025-10-05 18:35:35,LED Only,1,0,0,0,0,0,0,0,0
132,2025-10-05 18:35:35,LED Only,2,0,0,0,0,0,0,0,0
132,2025-10-05 18:35:35,LED Only,3,0,0,0,0,0,0,0,0
132,2025-10-05 18:35:35,LED Only,4,6,45,25,48,79,77,61,35
132,2025-10-05 18:35:35,UV Only,0,6,45,25,48,79,77,61,35
132,2025-10-05 18:35:35,UV Only,1,6,45,25,48,79,77,61,35
132,2025-10-05 18:35:35,UV Only,2,6,44,25,49,79,77,61,35
132,2025-10-05 18:35:35,UV Only,3,6,44,25,49,79,77,61,35
132,2025-10-05 18:35:35,UV Only,4,6,44,25,49,79,77,61,35
132,2025-10-05 18:35:35,LED+UV,0,0,0,0,0,0,0,0,0
132,2025-10-05 18:35:35,LED+UV,1,29,39,29,25,16,15,16,9
132,2025-10-05 18:35:35,LED+UV,2,29,39,29,25,16,15,16,9
132,2025-10-05 18:35:35,LED+UV,3,29,39,29,25,16,15,16,9
132,2025-10-05 18:35:35,LED+UV,4,32,41,31,25,16,15,16,9
133,2025-10-05 18:38:36,LED Only,0,0,0,0,0,0,0,0,0
133,2025-10-05 18:38:36,LED Only,1,6,44,25,48,79,77,61,35
133,2025-10-05 18:38:36,LED Only,2,6,45,25,48,79,77,61,35
133,2025-10-05 18:38:36,LED Only,3,6,44,25,48,79,77,61,35
133,2025-10-05 18:38:36,LED Only,4,6,45,25,48,79,77,61,35
133,2025-10-05 18:38:36,UV Only,0,6,44,25,48,79,77,61,35
133,2025-10-05 18:38:36,UV Only,1,6,44,25,48,79,77,61,35
133,2025-10-05 18:38:36,UV Only,2,6,44,25,48,79,77,61,35
133,2025-10-05 18:38:36,UV Only,3,0,0,0,0,0,0,0,0
133,2025-10-05 18:38:36,UV Only,4,0,0,0,0,0,0,0,0
133,2025-10-05 18:38:36,LED+UV,0,31,41,31,25,14,14,15,8
133,2025-10-05 18:38:36,LED+UV,1,29,39,29,24,15,14,15,9
133,2025-10-05 18:38:36,LED+UV,2,29,39,29,24,15,14,15,9
133,2025-10-05 18:38:36,LED+UV,3,29,39,29,24,15,14,15,9
133,2025-10-05 18:38:36,LED+UV,4,0,0,0,0,0,0,0,0
134,2025-10-05 18:39:36,LED Only,0,0,0,0,0,0,0,0,0
134,2025-10-05 18:39:36,LED Only,1,0,0,0,0,0,0,0,0
134,2025-10-05 18:39:36,LED Only,2,0,0,0,0,0,0,0,0
134,2025-10-05 18:39:36,LED Only,3,6,44,25,48,78,77,60,35
134,2025-10-05 18:39:36,LED Only,4,6,45,25,48,79,77,61,35
134,2025-10-05 18:39:36,UV Only,0,7,44,25,48,78,77,60,35
134,2025-10-05 18:39:36,UV Only,1,7,44,25,48,78,77,60,35
134,2025-10-05 18:39:36,UV Only,2,7,44,25,48,78,77,60,35
134,2025-10-05 18:39:36,UV Only,3,0,0,0,0,0,0,0,0
134,2025-10-05 18:39:36,UV Only,4,0,0,0,0,0,0,0,0
134,2025-10-05 18:39:36,LED+UV,0,0,0,0,0,0,0,0,0
134,2025-10-05 18:39:36,LED+UV,1,0,0,0,0,0,0,0,0
134,2025-10-05 18:39:36,LED+UV,2,0,0,0,0,0,0,0,0
134,2025-10-05 18:39:36,LED+UV,3,0,0,0,0,0,0,0,0
134,2025-10-05 18:39:36,LED+UV,4,31,41,31,25,15,14,15,8
135,2025-10-05 18:40:36,LED Only,0,6,45,25,48,78,77,60,34
135,2025-10-05 18:40:36,LED Only,1,0,0,0,0,0,0,0,0
135,2025-10-05 18:40:36,LED Only,2,0,0,0,0,0,0,0,0
135,2025-10-05 18:40:36,LED Only,3,6,45,25,48,78,77,61,34
135,2025-10-05 18:40:36,LED Only,4,6,45,25,48,78,77,60,34
135,2025-10-05 18:40:36,UV Only,0,6,44,25,48,78,77,60,34
135,2025-10-05 18:40:36,UV Only,1,6,44,25,48,78,77,60,34
135,2025-10-05 18:40:36,UV Only,2,0,0,0,0,0,0,0,0
135,2025-10-05 18:40:36,UV Only,3,0,0,0,0,0,0,0,0
135,2025-10-05 18:40:36,UV Only,4,0,0,0,0,0,0,0,0
135,2025-10-05 18:40:36,LED+UV,0,30,39,29,25,15,14,15,9
135,2025-10-05 18:40:36,LED+UV,1,30,39,29,25,15,14,15,9
135,2025-10-05 18:40:36,LED+UV,2,30,39,29,25,15,14,15,9
135,2025-10-05 18:40:36,LED+UV,3,29,40,29,25,15,14,15,8
135,2025-10-05 18:40:36,LED+UV,4,29,40,29,25,15,14,15,8
136,2025-10-05 18:41:37,LED Only,0,32,41,31,25,16,15,16,9
136,2025-10-05 18:41:37,LED Only,1,0,0,0,0,0,0,0,0
136,2025-10-05 18:41:37,LED Only,2,6,44,25,48,78,77,60,35
136,2025-10-05 18:41:37,LED Only,3,6,45,25,48,79,76,60,34
136,2025-10-05 18:41:37,LED Only,4,6,45,25,48,78,77,60,34
136,2025-10-05 18:41:37,UV Only,0,6,45,25,48,78,77,61,34
136,2025-10-05 18:41:37,UV Only,1,6,45,25,48,78,77,61,34
136,2025-10-05 18:41:37,UV Only,2,0,0,0,0,0,0,0,0
136,2025-10-05 18:41:37,UV Only,3,0,0,0,0,0,0,0,0
136,2025-10-05 18:41:37,UV Only,4,0,0,0,0,0,0,0,0
136,2025-10-05 18:41:37,LED+UV,0,31,41,31,25,16,15,16,9
136,2025-10-05 18:41:37,LED+UV,1,31,41,31,25,16,15,16,9
136,2025-10-05 18:41:37,LED+UV,2,31,41,31,25,16,15,16,9
136,2025-10-05 18:41:37,LED+UV,3,0,0,0,0,0,0,0,0
136,2025-10-05 18:41:37,LED+UV,4,0,0,0,0,0,0,0,0
137,2025-10-05 18:42:36,LED Only,0,0,0,0,0,0,0,0,0
137,2025-10-05 18:42:36,LED Only,1,0,0,0,0,0,0,0,0
137,2025-10-05 18:42:36,LED Only,2,0,0,0,0,0,0,0,0
137,2025-10-05 18:42:36,LED Only,3,6,44,25,48,78,76,60,34
137,2025-10-05 18:42:36,LED Only,4,6,44,25,48,78,76,60,34
137,2025-10-05 18:42:36,UV Only,0,6,45,25,48,78,76,60,34
137,2025-10-05 18:42:36,UV Only,1,6,45,25,48,78,76,60,34
137,2025-10-05 18:42:36,UV Only,2,0,0,0,0,0,0,0,0
137,2025-10-05 18:42:36,UV Only,3,0,0,0,0,0,0,0,0
137,2025-10-05 18:42:36,UV Only,4,0,0,0,0,0,0,0,0
137,2025-10-05 18:42:36,LED+UV,0,29,38,29,25,15,14,15,8
137,2025-10-05 18:42:36,LED+UV,1,29,39,29,24,15,15,16,8
137,2025-10-05 18:42:36,LED+UV,2,29,39,29,24,15,15,16,8
137,2025-10-05 18:42:36,LED+UV,3,29,39,29,24,15,15,16,8
137,2025-10-05 18:42:36,LED+UV,4,0,0,0,0,0,0,0,0
138,2025-10-05 20:40:22,LED Only,0,30,38,29,25,16,15,16,9
138,2025-10-05 20:40:22,LED Only,1,29,38,29,25,16,15,16,9
138,2025-10-05 20:40:22,UV Only,0,6,45,25,48,78,76,60,34
138,2025-10-05 20:40:22,UV Only,1,6,45,25,48,78,76,60,34
138,2025-10-05 20:40:22,UV Only,2,0,0,0,0,0,0,0,0
138,2025-10-05 20:40:22,UV Only,3,0,0,0,0,0,0,0,0
138,2025-10-05 20:40:22,UV Only,4,0,0,0,0,0,0,0,0
138,2025-10-05 20:40:22,UV Only,5,30,38,29,25,16,15,16,9
138,2025-10-05 20:40:22,UV Only,6,29,38,29,25,16,15,16,9
138,2025-10-05 20:40:22,UV Only,7,29,38,29,25,16,15,16,9
138,2025-10-05 20:40:22,LED+UV,0,29,38,29,25,15,14,15,8
138,2025-10-05 20:40:22,LED+UV,1,29,39,29,24,15,15,16,8
138,2025-10-05 20:40:22,LED+UV,2,29,39,29,24,15,15,16,8
138,2025-10-05 20:40:22,LED+UV,3,29,39,29,24,15,15,16,8
138,2025-10-05 20:40:22,LED+UV,4,0,0,0,0,0,0,0,0
138,2025-10-05 20:40:22,LED+UV,5,31,40,31,26,17,15,17,9
138,2025-10-05 20:40:22,LED+UV,6,31,40,31,26,17,15,17,9
138,2025-10-05 20:40:22,LED+UV,7,31,40,31,26,17,15,17,9
138,2025-10-05 20:40:22,LED+UV,8,30,38,29,25,16,15,16,9
138,2025-10-05 20:40:22,LED+UV,9,30,38,29,25,16,15,16,9
138,2025-10-05 20:40:22,LED+UV,10,30,38,29,25,16,15,16,9
138,2025-10-05 20:40:22,LED+UV,11,29,38,29,25,16,15,16,9
138,2025-10-05 20:40:22,LED+UV,12,29,38,29,25,16,15,16,9
138,2025-10-05 20:40:22,LED+UV,13,29,38,29,25,16,15,16,9
138,2025-10-05 20:40:22,LED+UV,14,29,38,29,25,16,15,16,9
139,2025-10-05 20:40:34,LED Only,0,30,38,29,25,16,15,16,9
139,2025-10-05 20:40:34,LED Only,1,29,38,29,25,16,15,16,9
139,2025-10-05 20:40:34,LED Only,2,0,0,0,0,0,0,0,0
139,2025-10-05 20:40:34,UV Only,0,0,0,0,0,0,0,0,0
139,2025-10-05 20:40:34,UV Only,1,0,0,0,0,0,0,0,0
139,2025-10-05 20:40:34,UV Only,2,0,0,0,0,0,0,0,0
139,2025-10-05 20:40:34,UV Only,3,0,0,0,0,0,0,0,0
139,2025-10-05 20:40:34,UV Only,4,0,0,0,0,0,0,0,0
139,2025-10-05 20:40:34,LED+UV,0,0,0,0,0,0,0,0,0
139,2025-10-05 20:40:34,LED+UV,1,0,0,0,0,0,0,0,0
139,2025-10-05 20:40:34,LED+UV,2,0,0,0,0,0,0,0,0
139,2025-10-05 20:40:34,LED+UV,3,0,0,0,0,0,0,0,0
139,2025-10-05 20:40:34,LED+UV,4,0,0,0,0,0,0,0,0
140,2025-10-05 20:41:33,LED Only,0,30,38,29,25,16,15,16,9
140,2025-10-05 20:41:33,LED Only,1,0,0,0,0,0,0,0,0
140,2025-10-05 20:41:33,LED Only,2,6,45,25,49,79,76,59,33
140,2025-10-05 20:41:33,LED Only,3,6,44,25,49,79,76,59,33
140,2025-10-05 20:41:33,LED Only,4,6,45,25,49,79,76,59,33
140,2025-10-05 20:41:33,UV Only,0,6,44,25,49,79,76,59,33
140,2025-10-05 20:41:33,UV Only,1,6,44,25,49,79,76,59,33
140,2025-10-05 20:41:33,UV Only,2,6,44,25,49,79,76,59,33
140,2025-10-05 20:41:33,UV Only,3,0,0,0,0,0,0,0,0
140,2025-10-05 20:41:33,UV Only,4,0,0,0,0,0,0,0,0
140,2025-10-05 20:41:33,LED+UV,0,31,40,31,26,16,15,16,9
140,2025-10-05 20:41:33,LED+UV,1,32,41,32,27,17,15,17,9
140,2025-10-05 20:41:33,LED+UV,2,32,41,32,27,17,15,17,9
140,2025-10-05 20:41:33,LED+UV,3,32,41,32,27,17,15,17,9
140,2025-10-05 20:41:33,LED+UV,4,0,0,0,0,0,0,0,0
141,2025-10-05 20:42:33,LED Only,0,31,40,31,26,16,15,16,9
141,2025-10-05 20:42:33,LED Only,1,29,38,29,26,16,15,16,9
141,2025-10-05 20:42:33,LED Only,2,29,38,29,26,17,15,16,9
141,2025-10-05 20:42:33,LED Only,3,36,82,54,74,94,92,75,42
141,2025-10-05 20:42:33,LED Only,4,6,44,25,49,79,76,59,33
141,2025-10-05 20:42:33,UV Only,0,6,44,25,49,79,76,59,33
141,2025-10-05 20:42:33,UV Only,1,6,44,25,49,79,76,59,33
141,2025-10-05 20:42:33,UV Only,2,0,0,0,0,0,0,0,0
141,2025-10-05 20:42:33,UV Only,3,0,0,0,0,0,0,0,0
141,2025-10-05 20:42:33,UV Only,4,0,0,0,0,0,0,0,0
141,2025-10-05 20:42:33,LED+UV,0,0,0,0,0,0,0,0,0
141,2025-10-05 20:42:33,LED+UV,1,0,0,0,0,0,0,0,0
141,2025-10-05 20:42:33,LED+UV,2,0,0,0,0,0,0,0,0
141,2025-10-05 20:42:33,LED+UV,3,31,39,31,26,17,15,16,9
141,2025-10-05 20:42:33,LED+UV,4,31,39,31,26,17,15,16,9
142,2025-10-05 20:43:33,LED Only,0,0,0,0,0,0,0,0,0
142,2025-10-05 20:43:33,LED Only,1,0,0,0,0,0,0,0,0
142,2025-10-05 20:43:33,LED Only,2,6,44,25,49,79,76,59,33
142,2025-10-05 20:43:33,LED Only,3,6,45,25,49,79,76,59,33
142,2025-10-05 20:43:33,LED Only,4,6,45,25,49,79,76,59,33
142,2025-10-05 20:43:33,UV Only,0,6,44,25,49,79,76,59,33
142,2025-10-05 20:43:33,UV Only,1,6,44,25,49,79,76,59,33
142,2025-10-05 20:43:33,UV Only,2,0,0,0,0,0,0,0,0
142,2025-10-05 20:43:33,UV Only,3,0,0,0,0,0,0,0,0
142,2025-10-05 20:43:33,UV Only,4,0,0,0,0,0,0,0,0
142,2025-10-05 20:43:33,LED+UV,0,31,40,31,26,17,15,16,9
142,2025-10-05 20:43:33,LED+UV,1,31,40,31,26,17,15,16,9
142,2025-10-05 20:43:33,LED+UV,2,31,40,31,26,17,15,16,9
142,2025-10-05 20:43:33,LED+UV,3,31,40,31,26,17,15,16,9
142,2025-10-05 20:43:33,LED+UV,4,0,0,0,0,0,0,0,0
143,2025-10-05 20:44:32,LED Only,0,0,0,0,0,0,0,0,0
143,2025-10-05 20:44:32,LED Only,1,0,0,0,0,0,0,0,0
143,2025-10-05 20:44:32,LED Only,2,6,44,25,49,79,76,59,33
143,2025-10-05 20:44:32,LED Only,3,6,45,25,49,79,76,59,33
143,2025-10-05 20:44:32,LED Only,4,6,45,25,49,79,76,59,33
143,2025-10-05 20:44:32,UV Only,0,6,45,25,49,79,76,59,33
143,2025-10-05 20:44:32,UV Only,1,6,45,25,49,79,76,59,33
143,2025-10-05 20:44:32,UV Only,2,0,0,0,0,0,0,0,0
143,2025-10-05 20:44:32,UV Only,3,0,0,0,0,0,0,0,0
143,2025-10-05 20:44:32,UV Only,4,0,0,0,0,0,0,0,0
143,2025-10-05 20:44:32,LED+UV,0,29,37,29,24,17,15,16,9
143,2025-10-05 20:44:32,LED+UV,1,29,37,29,24,17,15,16,9
143,2025-10-05 20:44:32,LED+UV,2,29,37,29,24,17,15,16,9
143,2025-10-05 20:44:32,LED+UV,3,29,37,29,24,17,15,16,9
143,2025-10-05 20:44:32,LED+UV,4,0,0,0,0,0,0,0,0
144,2025-10-05 20:45:33,LED Only,0,0,0,0,0,0,0,0,0
144,2025-10-05 20:45:33,LED Only,1,0,0,0,0,0,0,0,0
144,2025-10-05 20:45:33,LED Only,2,6,45,25,48,79,76,59,33
144,2025-10-05 20:45:33,LED Only,3,6,44,25,49,79,76,59,33
144,2025-10-05 20:45:33,LED Only,4,6,44,25,49,79,76,59,33
144,2025-10-05 20:45:33,UV Only,0,6,45,25,49,79,76,59,33
144,2025-10-05 20:45:33,UV Only,1,6,45,25,49,79,76,59,33
144,2025-10-05 20:45:33,UV Only,2,6,44,25,49,79,76,59,33
144,2025-10-05 20:45:33,UV Only,3,6,44,25,49,79,76,59,33
144,2025-10-05 20:45:33,UV Only,4,6,44,25,49,79,76,59,33
144,2025-10-05 20:45:33,LED+UV,0,30,39,30,25,16,15,15,8
144,2025-10-05 20:45:33,LED+UV,1,30,39,30,25,16,15,15,8
144,2025-10-05 20:45:33,LED+UV,2,30,39,30,25,16,15,15,8
144,2025-10-05 20:45:33,LED+UV,3,30,39,30,25,16,15,15,8
144,2025-10-05 20:45:33,LED+UV,4,29,38,29,24,16,15,16,8
145,2025-10-05 20:47:33,LED Only,0,31,40,31,26,17,15,16,9
145,2025-10-05 20:47:33,LED Only,1,0,0,0,0,0,0,0,0
145,2025-10-05 20:47:33,LED Only,2,0,0,0,0,0,0,0,0
145,2025-10-05 20:47:33,LED Only,3,0,0,0,0,0,0,0,0
